,Artist,Album,Track,Minutes
2770,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Time Is On My Side,2.99971666667
2771,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Heart Of Stone,2.74155
2772,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Play With Fire,2.20036666667
2773,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Satisfaction,3.77686666667
2774,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",As Tears Go By,2.73806666667
2775,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Get Off Of My Cloud,2.93355
2776,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Mother's Little Helper,2.79248333333
2777,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",19th Nervous Breakdown,3.96538333333
2778,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Paint It Black,3.76771666667
2779,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Under My Thumb,3.68978333333
2780,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Ruby Tuesday,3.29098333333
2781,The Rolling Stones,"Hot Rocks, 1964-1971 (Disc 1)",Let's Spend The Night Together,3.62491666667
2782,The Rolling Stones,No Security,Intro,0.82895
2783,The Rolling Stones,No Security,You Got Me Rocking,3.42943333333
2784,The Rolling Stones,No Security,Gimmie Shelters,6.36865
2785,The Rolling Stones,No Security,Flip The Switch,4.20701666667
2786,The Rolling Stones,No Security,Memory Motel,6.0974
2787,The Rolling Stones,No Security,Corinna,4.29146666667
2788,The Rolling Stones,No Security,Saint Of Me,5.42823333333
2789,The Rolling Stones,No Security,Wainting On A Friend,5.04161666667
2790,The Rolling Stones,No Security,Sister Morphine,6.27025
2791,The Rolling Stones,No Security,Live With Me,3.91488333333
2792,The Rolling Stones,No Security,Respectable,3.59488333333
2793,The Rolling Stones,No Security,Thief In The Night,5.6211
2794,The Rolling Stones,No Security,The Last Time,4.78823333333
2795,The Rolling Stones,No Security,Out Of Control,7.98736666667
2796,The Rolling Stones,Voodoo Lounge,Love Is Strong,3.84826666667
2797,The Rolling Stones,Voodoo Lounge,You Got Me Rocking,3.5988
2798,The Rolling Stones,Voodoo Lounge,Sparks Will Fly,3.27443333333
2799,The Rolling Stones,Voodoo Lounge,The Worst,2.41021666667
2800,The Rolling Stones,Voodoo Lounge,New Faces,2.8691
2801,The Rolling Stones,Voodoo Lounge,Moon Is Up,3.70198333333
2802,The Rolling Stones,Voodoo Lounge,Out Of Tears,5.45696666667
2803,The Rolling Stones,Voodoo Lounge,I Go Wild,4.40031666667
2804,The Rolling Stones,Voodoo Lounge,Brand New Car,4.26753333333
2805,The Rolling Stones,Voodoo Lounge,Sweethearts Together,4.7582
2806,The Rolling Stones,Voodoo Lounge,Suck On The Jugular,4.47041666667
2807,The Rolling Stones,Voodoo Lounge,Blinded By Rainbows,4.56576666667
2808,The Rolling Stones,Voodoo Lounge,Baby Break It Down,4.15695
2809,The Rolling Stones,Voodoo Lounge,Thru And Thru,6.25153333333
2810,The Rolling Stones,Voodoo Lounge,Mean Disposition,4.15258333333
2811,The Tea Party,Tangents,Walking Wounded,4.6328
2812,The Tea Party,Tangents,Temptation,3.41811666667
2813,The Tea Party,Tangents,The Messenger,3.53436666667
2814,The Tea Party,Tangents,Psychopomp,5.25931666667
2815,The Tea Party,Tangents,Sister Awake,5.73125
2816,The Tea Party,Tangents,The Bazaar,3.70763333333
2817,The Tea Party,Tangents,Save Me (Remix),6.60505
2818,The Tea Party,Tangents,Fire In The Head,5.10561666667
2819,The Tea Party,Tangents,Release,4.06856666667
2820,The Tea Party,Tangents,Heaven Coming Down,4.03111666667
2821,The Tea Party,Tangents,The River (Remix),5.7195
2822,The Tea Party,Tangents,Babylon,2.82991666667
2823,The Tea Party,Tangents,Waiting On A Sign,4.36505
2824,The Tea Party,Tangents,Life Line,4.62976666667
2825,The Tea Party,Tangents,Paint It Black,3.5792
2826,The Tea Party,Transmission,Temptation,3.42073333333
2827,The Tea Party,Transmission,Army Ants,3.59008333333
2828,The Tea Party,Transmission,Psychopomp,5.28718333333
2829,The Tea Party,Transmission,Gyroscope,2.96185
2830,The Tea Party,Transmission,Alarum,4.96978333333
2831,The Tea Party,Transmission,Release,4.4382
2832,The Tea Party,Transmission,Transmission,5.28761666667
2833,The Tea Party,Transmission,Babylon,4.87443333333
2834,The Tea Party,Transmission,Pulse,4.17088333333
2835,The Tea Party,Transmission,Emerald,4.82916666667
2836,The Tea Party,Transmission,Aftermath,5.72908333333
2837,The Who,My Generation - The Very Best Of The Who,I Can't Explain,2.08586666667
2838,The Who,My Generation - The Very Best Of The Who,"Anyway, Anyhow, Anywhere",2.68755
2839,The Who,My Generation - The Very Best Of The Who,My Generation,3.29708333333
2840,The Who,My Generation - The Very Best Of The Who,Substitute,3.80036666667
2841,The Who,My Generation - The Very Best Of The Who,I'm A Boy,2.61876666667
2842,The Who,My Generation - The Very Best Of The Who,Boris The Spider,2.4912
2843,The Who,My Generation - The Very Best Of The Who,Happy Jack,2.20516666667
2844,The Who,My Generation - The Very Best Of The Who,Pictures Of Lily,2.74023333333
2845,The Who,My Generation - The Very Best Of The Who,I Can See For Miles,4.37985
2846,The Who,My Generation - The Very Best Of The Who,Magic Bus,3.28706666667
2847,The Who,My Generation - The Very Best Of The Who,Pinball Wizard,3.0315
2848,The Who,My Generation - The Very Best Of The Who,The Seeker,3.41071666667
2849,The Who,My Generation - The Very Best Of The Who,Baba O'Riley,5.15786666667
2850,The Who,My Generation - The Very Best Of The Who,Won't Get Fooled Again (Full Length Version),8.5625
2851,The Who,My Generation - The Very Best Of The Who,Let's See Action,4.05855
2852,The Who,My Generation - The Very Best Of The Who,5.15,4.82698333333
2853,The Who,My Generation - The Very Best Of The Who,Join Together,4.37593333333
2854,The Who,My Generation - The Very Best Of The Who,Squeeze Box,2.688
2855,The Who,My Generation - The Very Best Of The Who,Who Are You (Single Edit Version),4.9872
2856,The Who,My Generation - The Very Best Of The Who,You Better You Bet,5.642
2857,Tim Maia,Serie Sem Limite (Disc 1),Primavera,2.11025
2858,Tim Maia,Serie Sem Limite (Disc 1),Chocolate,3.24483333333
2859,Tim Maia,Serie Sem Limite (Disc 1),Azul Da Cor Do Mar,3.29925
2860,Tim Maia,Serie Sem Limite (Disc 1),O Descobridor Dos Sete Mares,4.3829
2861,Tim Maia,Serie Sem Limite (Disc 1),Até Que Enfim Encontrei Você,1.75106666667
2862,Tim Maia,Serie Sem Limite (Disc 1),Coroné Antonio Bento,2.18861666667
2863,Tim Maia,Serie Sem Limite (Disc 1),New Love,3.96495
2864,Tim Maia,Serie Sem Limite (Disc 1),Não Vou Ficar,2.8678
2865,Tim Maia,Serie Sem Limite (Disc 1),Música No Ar,2.64185
2866,Tim Maia,Serie Sem Limite (Disc 1),Salve Nossa Senhora,1.92435
2867,Tim Maia,Serie Sem Limite (Disc 1),Você Fugiu,3.97278333333
2868,Tim Maia,Serie Sem Limite (Disc 1),Cristina Nº 2,1.50246666667
2869,Tim Maia,Serie Sem Limite (Disc 1),Compadre,2.85648333333
2870,Tim Maia,Serie Sem Limite (Disc 1),Over Again,3.34148333333
2871,Tim Maia,Serie Sem Limite (Disc 1),Réu Confesso,3.62318333333
2872,Tim Maia,Serie Sem Limite (Disc 2),O Que Me Importa,2.55258333333
2873,Tim Maia,Serie Sem Limite (Disc 2),Gostava Tanto De Você,4.23008333333
2874,Tim Maia,Serie Sem Limite (Disc 2),Você,4.04331666667
2875,Tim Maia,Serie Sem Limite (Disc 2),Não Quero Dinheiro,2.54345
2876,Tim Maia,Serie Sem Limite (Disc 2),Eu Amo Você,4.04636666667
2877,Tim Maia,Serie Sem Limite (Disc 2),A Festa Do Santo Reis,2.66318333333
2878,Tim Maia,Serie Sem Limite (Disc 2),I Don't Know What To Do With Myself,3.68978333333
2879,Tim Maia,Serie Sem Limite (Disc 2),Padre Cícero,2.32663333333
2880,Tim Maia,Serie Sem Limite (Disc 2),Nosso Adeus,3.44118333333
2881,Tim Maia,Serie Sem Limite (Disc 2),Canário Do Reino,2.32228333333
2882,Tim Maia,Serie Sem Limite (Disc 2),Preciso Ser Amado,2.90001666667
2883,Tim Maia,Serie Sem Limite (Disc 2),Balanço,3.49561666667
2884,Tim Maia,Serie Sem Limite (Disc 2),Preciso Aprender A Ser Só,2.70366666667
2885,Tim Maia,Serie Sem Limite (Disc 2),Esta É A Canção,3.07416666667
2886,Tim Maia,Serie Sem Limite (Disc 2),Formigueiro,4.21571666667
2887,Titãs,Acústico,Comida,5.37686666667
2888,Titãs,Acústico,Go Back,3.84173333333
2889,Titãs,Acústico,Prá Dizer Adeus,3.70806666667
2890,Titãs,Acústico,Família,3.63885
2891,Titãs,Acústico,Os Cegos Do Castelo,4.94715
2892,Titãs,Acústico,O Pulso,3.31885
2893,Titãs,Acústico,Marvin,4.40598333333
2894,Titãs,Acústico,Nem 5 Minutos Guardados,4.09991666667
2895,Titãs,Acústico,Flores,3.59183333333
2896,Titãs,Acústico,Palavras,2.64096666667
2897,Titãs,Acústico,Hereditário,2.52821666667
2898,Titãs,Acústico,A Melhor Forma,3.19171666667
2899,Titãs,Acústico,Cabeça Dinossauro,0.618666666667
2900,Titãs,Acústico,32 Dentes,3.08243333333
2901,Titãs,Acústico,Bichos Escrotos (Vinheta),1.74976666667
2902,Titãs,Acústico,Não Vou Lutar,3.16646666667
2903,Titãs,Acústico,Homem Primata (Vinheta),0.569466666667
2904,Titãs,Acústico,Homem Primata,3.25833333333
2905,Titãs,Acústico,Polícia (Vinheta),0.935183333333
2906,Titãs,Acústico,Querem Meu Sangue,3.54001666667
2907,Titãs,Acústico,Diversão,4.7656
2908,Titãs,Acústico,Televisão,4.89446666667
2909,Titãs,Volume Dois,Sonifera Ilha,2.84473333333
2910,Titãs,Volume Dois,Lugar Nenhum,3.264
2911,Titãs,Volume Dois,Sua Impossivel Chance,4.11036666667
2912,Titãs,Volume Dois,Desordem,3.55481666667
2913,Titãs,Volume Dois,Não Vou Me Adaptar,3.69718333333
2914,Titãs,Volume Dois,Domingo,3.47688333333
2915,Titãs,Volume Dois,Amanhã Não Se Sabe,3.15733333333
2916,Titãs,Volume Dois,Caras Como Eu,3.05153333333
2917,Titãs,Volume Dois,Senhora E Senhor,3.39503333333
2918,Titãs,Volume Dois,Era Uma Vez,3.73768333333
2919,Titãs,Volume Dois,Miséria,4.36985
2920,Titãs,Volume Dois,Insensível,3.46383333333
2921,Titãs,Volume Dois,Eu E Ela,4.60058333333
2922,Titãs,Volume Dois,Toda Cor,3.48473333333
2923,Titãs,Volume Dois,É Preciso Saber Viver,4.18525
2924,Titãs,Volume Dois,Senhor Delegado/Eu Não Aguento,2.61093333333
2925,Battlestar Galactica,Battlestar Galactica: The Story So Far,Battlestar Galactica: The Story So Far,43.7041666667
2926,Battlestar Galactica,"Battlestar Galactica, Season 3",Occupation / Precipice,88.1158833333
2927,Battlestar Galactica,"Battlestar Galactica, Season 3","Exodus, Pt. 1",43.6951333333
2928,Battlestar Galactica,"Battlestar Galactica, Season 3","Exodus, Pt. 2",43.6333333333
2929,Battlestar Galactica,"Battlestar Galactica, Season 3",Collaborators,43.7771
2930,Battlestar Galactica,"Battlestar Galactica, Season 3",Torn,43.85485
2931,Battlestar Galactica,"Battlestar Galactica, Season 3",A Measure of Salvation,42.7323
2932,Battlestar Galactica,"Battlestar Galactica, Season 3",Hero,45.22925
2933,Battlestar Galactica,"Battlestar Galactica, Season 3",Unfinished Business,43.7006333333
2934,Battlestar Galactica,"Battlestar Galactica, Season 3",The Passage,43.73125
2935,Battlestar Galactica,"Battlestar Galactica, Season 3",The Eye of Jupiter,43.6458333333
2936,Battlestar Galactica,"Battlestar Galactica, Season 3",Rapture,43.74235
2937,Battlestar Galactica,"Battlestar Galactica, Season 3",Taking a Break from All Your Worries,43.7367833333
2938,Battlestar Galactica,"Battlestar Galactica, Season 3",The Woman King,43.7729333333
2939,Battlestar Galactica,"Battlestar Galactica, Season 3",A Day In the Life,43.67075
2940,Battlestar Galactica,"Battlestar Galactica, Season 3",Dirty Hands,43.79935
2941,Battlestar Galactica,"Battlestar Galactica, Season 3",Maelstrom,43.7062
2942,Battlestar Galactica,"Battlestar Galactica, Season 3",The Son Also Rises,43.6971666667
2943,Battlestar Galactica,"Battlestar Galactica, Season 3","Crossroads, Pt. 1",43.7103666667
2944,Battlestar Galactica,"Battlestar Galactica, Season 3","Crossroads, Pt. 2",47.83255
2945,Heroes,"Heroes, Season 1",Genesis,43.5331
2946,Heroes,"Heroes, Season 1",Don't Look Back,42.8525666667
2947,Heroes,"Heroes, Season 1",One Giant Leap,43.4608166667
2948,Heroes,"Heroes, Season 1",Collision,43.4246666667
2949,Heroes,"Heroes, Season 1",Hiros,42.22625
2950,Heroes,"Heroes, Season 1",Better Halves,42.88385
2951,Heroes,"Heroes, Season 1",Nothing to Hide,43.42745
2952,Heroes,"Heroes, Season 1",Seven Minutes to Midnight,43.5664666667
2953,Heroes,"Heroes, Season 1",Homecoming,43.35585
2954,Heroes,"Heroes, Season 1",Six Months Ago,43.3808666667
2955,Heroes,"Heroes, Season 1",Fallout,43.2460166667
2956,Heroes,"Heroes, Season 1",The Fix,43.3377666667
2957,Heroes,"Heroes, Season 1",Distractions,43.1730333333
2958,Heroes,"Heroes, Season 1",Run!,43.3767
2959,Heroes,"Heroes, Season 1",Unexpected,43.3023166667
2960,Heroes,"Heroes, Season 1",Company Man,43.3537666667
2961,Heroes,"Heroes, Season 1",Company Man,43.3516833333
2962,Heroes,"Heroes, Season 1",Parasite,43.3787833333
2963,Heroes,"Heroes, Season 1",.07%,43.0965666667
2964,Heroes,"Heroes, Season 1",Five Years Gone,43.1285333333
2965,Heroes,"Heroes, Season 1",The Hard Part,43.3502833333
2966,Heroes,"Heroes, Season 1",Landslide,43.3454166667
2967,Heroes,"Heroes, Season 1",How to Stop an Exploding Man,44.78505
2968,Lost,"Lost, Season 3",A Tale of Two Cities,43.9495
2969,Lost,"Lost, Season 3",The Glass Ballerina,43.9576333333
2970,Lost,"Lost, Season 3",Further Instructions,42.733
2971,Lost,"Lost, Season 3",Every Man for Himself,43.95645
2972,Lost,"Lost, Season 3",The Cost of Living,43.9583333333
2973,Lost,"Lost, Season 3",I Do,43.7965166667
2974,Lost,"Lost, Season 3",Not In Portland,43.95505
2975,Lost,"Lost, Season 3",Not In Portland,43.95575
2976,Lost,"Lost, Season 3",Flashes Before Your Eyes,43.9439333333
2977,Lost,"Lost, Season 3",Lost Survival Guide,43.8765
2978,Lost,"Lost, Season 3",Stranger In a Strange Land,43.9404666667
2979,Lost,"Lost, Season 3",Tricia Tanaka Is Dead,43.9168333333
2980,Lost,"Lost, Season 3",Enter 77,43.8299333333
2981,Lost,"Lost, Season 3",Par Avion,43.8313166667
2982,Lost,"Lost, Season 3",The Man from Tallahassee,43.9606166667
2983,Lost,"Lost, Season 3",Exposé,43.2293333333
2984,Lost,"Lost, Season 3",Left Behind,43.9223833333
2985,Lost,"Lost, Season 3",One of Us,43.9682666667
2986,Lost,"Lost, Season 3",Catch-22,42.6899
2987,Lost,"Lost, Season 3",D.O.C.,43.6005333333
2988,Lost,"Lost, Season 3",The Brig,43.6220833333
2989,Lost,"Lost, Season 3",The Man Behind the Curtain,43.5998333333
2990,Lost,"Lost, Season 3",Greatest Hits,43.6186166667
2991,Lost,"Lost, Season 3",Through a Looking Glass,84.8139666667
2992,Lost,"Lost, Season 3","Through the Looking Glass, Pt. 2",43.6186166667
2993,Lost,"Lost, Season 3","Through the Looking Glass, Pt. 1",43.5143333333
2994,Lost,"Lost, Season 1","Lost (Pilot, Part 1) [Premiere]",42.48125
2995,Lost,"Lost, Season 1","Lost (Pilot, Part 2)",40.6097166667
2996,Lost,"Lost, Season 1",Tabula Rasa,43.7850833333
2997,Lost,"Lost, Season 1",Walkabout,43.1228333333
2998,Lost,"Lost, Season 1",White Rabbit,42.8660833333
2999,Lost,"Lost, Season 1",House of the Rising Sun,43.1672
3000,Lost,"Lost, Season 1",The Moth,43.85545
3001,Lost,"Lost, Season 1",Confidence Man,43.5874
3002,Lost,"Lost, Season 1",Solitary,43.5482333333
3003,Lost,"Lost, Season 1",Raised By Another,43.1743166667
3004,Lost,"Lost, Season 1",All the Best Cowboys Have Daddy Issues,42.5915333333
3005,Lost,"Lost, Season 1",Whatever the Case May Be,43.6068333333
3006,Lost,"Lost, Season 1",Hearts and Minds,43.6577
3007,Lost,"Lost, Season 1",Special,43.6421666667
3008,Lost,"Lost, Season 1",Homecoming,41.9313666667
3009,Lost,"Lost, Season 1",Outlaws,43.6647833333
3010,Lost,"Lost, Season 1",...In Translation,43.4095833333
3011,Lost,"Lost, Season 1",Numbers,43.4962
3012,Lost,"Lost, Season 1",Deus Ex Machina,43.0334833333
3013,Lost,"Lost, Season 1",Do No Harm,43.64145
3014,Lost,"Lost, Season 1",The Greater Good,43.6297333333
3015,Lost,"Lost, Season 1",Born to Run,43.64365
3016,Lost,"Lost, Season 1",Exodus (Part 1),43.6791166667
3017,Lost,"Lost, Season 1",Exodus (Part 2) [Season Finale],43.42595
3018,Lost,"Lost, Season 1",Exodus (Part 3) [Season Finale],43.6644833333
3019,Lost,"Lost, Season 2","Man of Science, Man of Faith (Premiere)",43.5375
3020,Lost,"Lost, Season 2",Adrift,42.7493
3021,Lost,"Lost, Season 2",Orientation,43.4847166667
3022,Lost,"Lost, Season 2",Everybody Hates Hugo,43.4865333333
3023,Lost,"Lost, Season 2",...And Found,42.73055
3024,Lost,"Lost, Season 2",Abandoned,43.11735
3025,Lost,"Lost, Season 2",The Other 48 Days,43.5104166667
3026,Lost,"Lost, Season 2",Collision,42.7486
3027,Lost,"Lost, Season 2",What Kate Did,43.5041666667
3028,Lost,"Lost, Season 2",The 23rd Psalm,43.5069333333
3029,Lost,"Lost, Season 2",The Hunting Party,43.5222166667
3030,Lost,"Lost, Season 2",Fire + Water,43.3388833333
3031,Lost,"Lost, Season 2",The Long Con,44.6597166667
3032,Lost,"Lost, Season 2",One of Them,44.97985
3033,Lost,"Lost, Season 2",Maternity Leave,46.3402666667
3034,Lost,"Lost, Season 2",The Whole Truth,43.5020833333
3035,Lost,"Lost, Season 2",Lockdown,43.5041666667
3036,Lost,"Lost, Season 2",Dave,47.0861
3037,Lost,"Lost, Season 2",S.O.S.,43.99235
3038,Lost,"Lost, Season 2",Two for the Road,43.5159666667
3039,Lost,"Lost, Season 2","""?""",46.3722166667
3040,Lost,"Lost, Season 2",Three Minutes,46.0611
3041,Lost,"Lost, Season 2","Live Together, Die Alone, Pt. 1",41.3006833333
3042,Lost,"Lost, Season 2","Live Together, Die Alone, Pt. 2",44.2755166667
3043,Lost,"LOST, Season 4","Past, Present, and Future",41.5477833333
3044,Lost,"LOST, Season 4",The Beginning of the End,43.5317166667
3045,Lost,"LOST, Season 4",LOST Season 4 Trailer,1.87853333333
3046,Lost,"LOST, Season 4",LOST In 8:15,8.28605
3047,Lost,"LOST, Season 4",Confirmed Dead,43.5331
3048,Lost,"LOST, Season 4",The Economist,43.48375
3049,Lost,"LOST, Season 4",Eggtown,43.4802833333
3050,Lost,"LOST, Season 4",The Constant,43.52615
3051,Lost,"LOST, Season 4",The Other Woman,43.4170166667
3052,Lost,"LOST, Season 4",Ji Yeon,43.1466166667
3053,Lost,"LOST, Season 4",Meet Kevin Johnson,43.5338
3054,Lost,"LOST, Season 4",The Shape of Things to Come,43.1883166667
3055,Lost,"LOST, Season 4",Something Nice Back Home,43.5463166667
3056,Lost,"LOST, Season 4",Cabin Fever,43.5338
3057,Lost,"LOST, Season 4","There's No Place Like Home, Pt. 1",43.4921
3058,Lost,"LOST, Season 4","There's No Place Like Home, Pt. 2",41.6326
3059,Lost,"LOST, Season 4","There's No Place Like Home, Pt. 3",43.0492833333
3060,U2,Achtung Baby,Zoo Station,4.60581666667
3061,U2,Achtung Baby,Even Better Than The Real Thing,3.68935
3062,U2,Achtung Baby,One,4.6032
3063,U2,Achtung Baby,Until The End Of The World,4.645
3064,U2,Achtung Baby,Who's Gonna Ride Your Wild Horses,5.27585
3065,U2,Achtung Baby,So Cruel,5.82486666667
3066,U2,Achtung Baby,The Fly,4.48303333333
3067,U2,Achtung Baby,Mysterious Ways,4.06376666667
3068,U2,Achtung Baby,Tryin' To Throw Your Arms Around The World,3.87438333333
3069,U2,Achtung Baby,Ultraviolet (Light My Way),5.51313333333
3070,U2,Achtung Baby,Acrobat,4.5048
3071,U2,Achtung Baby,Love Is Blindness,4.39161666667
3072,U2,All That You Can't Leave Behind,Beautiful Day,4.13605
3073,U2,All That You Can't Leave Behind,Stuck In A Moment You Can't Get Out Of,4.53963333333
3074,U2,All That You Can't Leave Behind,Elevation,3.79253333333
3075,U2,All That You Can't Leave Behind,Walk On,4.938
3076,U2,All That You Can't Leave Behind,Kite,4.44821666667
3077,U2,All That You Can't Leave Behind,In A Little While,3.65451666667
3078,U2,All That You Can't Leave Behind,Wild Honey,3.77946666667
3079,U2,All That You Can't Leave Behind,Peace On Earth,4.80826666667
3080,U2,All That You Can't Leave Behind,When I Look At The World,4.29626666667
3081,U2,All That You Can't Leave Behind,New York,5.50616666667
3082,U2,All That You Can't Leave Behind,Grace,5.51095
3083,U2,B-Sides 1980-1990,The Three Sunrises,3.91313333333
3084,U2,B-Sides 1980-1990,Spanish Eyes,3.27836666667
3085,U2,B-Sides 1980-1990,Sweetest Thing,3.08505
3086,U2,B-Sides 1980-1990,Love Comes Tumbling,4.71118333333
3087,U2,B-Sides 1980-1990,Bass Trap,3.55481666667
3088,U2,B-Sides 1980-1990,Dancing Barefoot,4.79825
3089,U2,B-Sides 1980-1990,Everlasting Love,3.37718333333
3090,U2,B-Sides 1980-1990,Unchained Melody,4.90273333333
3091,U2,B-Sides 1980-1990,Walk To The Water,4.82088333333
3092,U2,B-Sides 1980-1990,Luminous Times (Hold On To Love),4.62933333333
3093,U2,B-Sides 1980-1990,Hallelujah Here She Comes,4.0394
3094,U2,B-Sides 1980-1990,Silver And Gold,4.66458333333
3095,U2,B-Sides 1980-1990,Endless Deep,2.99798333333
3096,U2,B-Sides 1980-1990,A Room At The Heartbreak Hotel,4.57576666667
3097,U2,B-Sides 1980-1990,"Trash, Trampoline And The Party Girl",2.56608333333
3098,U2,How To Dismantle An Atomic Bomb,Vertigo,3.24353333333
3099,U2,How To Dismantle An Atomic Bomb,Miracle Drug,3.9854
3100,U2,How To Dismantle An Atomic Bomb,Sometimes You Can't Make It On Your Own,5.1496
3101,U2,How To Dismantle An Atomic Bomb,Love And Peace Or Else,4.84483333333
3102,U2,How To Dismantle An Atomic Bomb,City Of Blinding Lights,5.79918333333
3103,U2,How To Dismantle An Atomic Bomb,All Because Of You,3.65235
3104,U2,How To Dismantle An Atomic Bomb,A Man And A Woman,4.5022
3105,U2,How To Dismantle An Atomic Bomb,Crumbs From Your Table,5.05946666667
3106,U2,How To Dismantle An Atomic Bomb,One Step Closer,3.86133333333
3107,U2,How To Dismantle An Atomic Bomb,Original Of The Species,4.69071666667
3108,U2,How To Dismantle An Atomic Bomb,Yahweh,4.36723333333
3109,U2,Pop,Discotheque,5.32636666667
3110,U2,Pop,Do You Feel Loved,5.12565
3111,U2,Pop,Mofo,5.81963333333
3112,U2,Pop,If God Will Send His Angels,5.37555
3113,U2,Pop,Staring At The Sun,4.6154
3114,U2,Pop,Last Night On Earth,4.76255
3115,U2,Pop,Gone,4.44776666667
3116,U2,Pop,Miami,4.88401666667
3117,U2,Pop,The Playboy Mansion,4.67591666667
3118,U2,Pop,If You Wear That Velvet Dress,5.25278333333
3119,U2,Pop,Please,5.04336666667
3120,U2,Pop,Wake Up Dead Man,4.88053333333
3121,U2,Rattle And Hum,Helter Skelter,3.1225
3122,U2,Rattle And Hum,Van Diemen's Land,3.10073333333
3123,U2,Rattle And Hum,Desire,2.9871
3124,U2,Rattle And Hum,Hawkmoon 269,6.3743
3125,U2,Rattle And Hum,All Along The Watchtower,4.40946666667
3126,U2,Rattle And Hum,I Still Haven't Found What I'm Looking for,5.89278333333
3127,U2,Rattle And Hum,Freedom For My People,0.636066666667
3128,U2,Rattle And Hum,Silver And Gold,5.83051666667
3129,U2,Rattle And Hum,Pride (In The Name Of Love),4.46345
3130,U2,Rattle And Hum,Angel Of Harlem,3.82126666667
3131,U2,Rattle And Hum,Love Rescue Me,6.4087
3132,U2,Rattle And Hum,When Love Comes To Town,4.26448333333
3133,U2,Rattle And Hum,Heartland,5.056
3134,U2,Rattle And Hum,God Part II,3.26006666667
3135,U2,Rattle And Hum,The Star Spangled Banner,0.720533333333
3136,U2,Rattle And Hum,Bullet The Blue Sky,5.61675
3137,U2,Rattle And Hum,All I Want Is You,6.50405
3138,U2,The Best Of 1980-1990,Pride (In The Name Of Love),3.83738333333
3139,U2,The Best Of 1980-1990,New Year's Day,4.31541666667
3140,U2,The Best Of 1980-1990,With Or Without You,4.98371666667
3141,U2,The Best Of 1980-1990,I Still Haven't Found What I'm Looking For,4.6794
3142,U2,The Best Of 1980-1990,Sunday Bloody Sunday,4.7029
3143,U2,The Best Of 1980-1990,Bad,5.86361666667
3144,U2,The Best Of 1980-1990,Where The Streets Have No Name,4.60363333333
3145,U2,The Best Of 1980-1990,I Will Follow,3.63755
3146,U2,The Best Of 1980-1990,The Unforgettable Fire,4.91971666667
3147,U2,The Best Of 1980-1990,Sweetest Thing,3.0511
3148,U2,The Best Of 1980-1990,Desire,2.99755
3149,U2,The Best Of 1980-1990,When Love Comes To Town,4.30323333333
3150,U2,The Best Of 1980-1990,Angel Of Harlem,3.83695
3151,U2,The Best Of 1980-1990,All I Want Is You,9.86643333333
3152,U2,War,Sunday Bloody Sunday,4.63673333333
3153,U2,War,Seconds,3.19303333333
3154,U2,War,New Year's Day,5.60456666667
3155,U2,War,Like A Song...,4.78823333333
3156,U2,War,Drowning Man,4.24096666667
3157,U2,War,The Refugee,3.68805
3158,U2,War,Two Hearts Beat As One,4.05811666667
3159,U2,War,Red Light,3.76423333333
3160,U2,War,Surrender,5.55841666667
3161,U2,War,"""40""",2.6327
3162,U2,Zooropa,Zooropa,6.53931666667
3163,U2,Zooropa,Babyface,4.0333
3164,U2,Zooropa,Numb,4.33806666667
3165,U2,Zooropa,Lemon,6.97206666667
3166,U2,Zooropa,"Stay (Faraway, So Close!)",4.97458333333
3167,U2,Zooropa,Daddy's Gonna Pay For Your Crashed Car,5.33811666667
3168,U2,Zooropa,Some Days Are Better Than Others,4.2906
3169,U2,Zooropa,The First Time,3.76161666667
3170,U2,Zooropa,Dirty Day,5.40733333333
3171,U2,Zooropa,The Wanderer,4.73251666667
3172,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Instant Karma,3.2198
3173,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,#9 Dream,4.63853333333
3174,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Mother,4.79566666667
3175,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Give Peace a Chance,4.5774
3176,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Cold Turkey,4.6904
3177,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Whatever Gets You Thru the Night,3.58473333333
3178,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,I'm Losing You,4.01198333333
3179,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Gimme Some Truth,3.87963333333
3180,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,"Oh, My Love",2.65788333333
3181,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Imagine,3.20548333333
3182,U2,Instant Karma: The Amnesty International Campaign to Save Darfur,Nobody Told Me,3.5058
